,goalvalues,timestamps
0,9083.951352886994,0.0
1,8721.049000162922,0.04596900939941406
2,8636.332191862202,0.18765687942504883
3,8346.998836196333,0.286970853805542
4,8226.678712545348,0.9394280910491943
5,8108.692292752887,1.4020259380340576
6,7948.571606121295,2.0354340076446533
7,7837.671841229232,2.6037991046905518
8,7654.875823204311,3.2416629791259766
9,7539.132104242126,3.658926010131836
10,7335.972001875831,4.457643985748291
11,7232.701972137424,5.072163105010986
12,7102.615615714312,5.667524814605713
13,6918.070471290674,8.470149993896484
14,6775.318342566636,10.567378997802734
15,6738.838760308587,12.585955142974854
16,6585.193579547937,14.63930082321167
17,6312.4078968322065,16.513226985931396
18,6235.638255842656,19.364643096923828
19,6141.332538477756,22.505429983139038
20,6059.278748428813,25.545748949050903
21,5813.606817540363,28.22542905807495
22,5670.106492198276,31.415531158447266
23,5473.668221626947,34.785866022109985
24,5424.904511114546,38.43881607055664
25,5337.477922604005,41.980711936950684
