,goalvalues,timestamps
0,8446.3300727235,0.0
1,8165.830404641249,0.045922040939331055
2,8058.59820204131,0.11958813667297363
3,7904.837060624846,0.21988797187805176
4,7798.061056491326,0.28337788581848145
5,7618.609042790198,0.3879821300506592
6,7376.541887366486,0.634138822555542
7,7238.645050449839,0.6734530925750732
8,7034.274154139155,0.7446799278259277
9,6837.0393233923205,1.0598249435424805
10,6753.318031104387,1.3531579971313477
11,6713.651751043868,1.7734332084655762
12,6635.784654406707,3.8280551433563232
13,6508.279957882696,5.7599170207977295
14,6469.504023456473,6.758915185928345
15,6383.357714830243,8.606396913528442
