job_id,group_id,p_times,s_fracs,d_dates
1,1,124.0424899269848,0.28864930151957935,13488.289079919985
2,1,138.74090258638392,0.6366740962291075,2945.3735141841244
3,8,100.59588673154553,0.7286822867721445,9501.894077918025
4,2,370.9701922882411,0.6109479644611022,3992.6763401627463
5,2,145.73097940316975,0.31158775565893165,21718.00368757442
6,6,218.2685905853545,0.7209795329655354,1111.634991475215
7,4,493.3686264206575,0.3231211312960396,21369.772358575643
8,5,81.96046779844289,0.5692078630051687,15037.051509224142
9,8,320.3093277458102,0.32240718828006815,2818.7042573402464
10,3,57.10771870546056,0.37026856397509006,10189.707770714758
11,1,440.48854529062294,0.38868004024123465,19753.34383184884
12,4,61.19208304308845,0.41300154022190644,1420.9884864077121
13,1,489.99503695185064,0.31824419193570114,19749.625287397514
14,6,299.0868500643777,0.6735980222633161,4228.409594557107
15,3,113.92857109657459,0.6802586071932057,9460.440486094389
16,1,483.53444827498316,0.42497019115127316,11861.393700169294
17,3,373.1856811013377,0.5926953097064498,5555.068508835059
18,3,263.0557415597782,0.6948946141264356,4929.088434752238
19,7,67.25703259804132,0.7366242563086447,11981.788786515937
20,1,447.0639825005917,0.35816056067853147,6555.742169255554
21,8,73.03319064596946,0.6769987518175129,14491.970591048776
22,7,373.8442610655619,0.715211906019359,13447.244507769903
23,1,456.4872773430489,0.585987489319046,21809.633294210627
24,3,390.6304203410657,0.3274074597632474,6639.63158387372
25,6,322.46750668331634,0.5210588657394135,10909.345516474403
26,6,135.858559109323,0.31051381106602843,7329.867097520633
27,2,377.59813040360626,0.29369786543573295,7467.293595202039
28,4,11.226005701829434,0.4853120425958125,8964.589495521528
29,5,8.396353462285823,0.38252887041551975,13802.34989520806
30,7,413.7246318648293,0.26626871472208546,18755.687040834197
31,3,74.68592100517925,0.6551664499697194,4606.660606653036
32,7,184.09542448603793,0.3468795312473962,21959.986848708235
33,3,65.0163966930658,0.27560526947753744,10129.60097516513
34,3,56.12578407801673,0.4708948389856064,8942.066123445951
35,2,288.6354263529061,0.5593147177933787,1311.1826360084056
36,1,371.77431621960886,0.3147076814987059,12338.106576466853
37,5,334.94646681584214,0.3411267833891328,21287.86701488988
38,4,269.4034388354552,0.71366585625477,12616.970444400033
39,3,446.475984945217,0.3567330052410285,8822.008774485346
40,5,134.7716401483962,0.3547189451395882,10040.353987854203
41,1,303.66626321883547,0.270602016950531,22091.08058976323
42,5,381.727736561037,0.696841890345495,18957.68883937767
43,7,220.68522789121758,0.5817007211635712,11266.255829911486
44,2,364.1410685337822,0.6759876092186294,5703.574754095156
45,2,136.81022235089165,0.5178407849453729,11152.068614362972
46,5,97.26433386636737,0.5657934558765705,11590.96835581355
47,3,248.92147091328945,0.41458449794336427,1516.6456347129779
48,3,365.7332199370633,0.5904953021666246,11496.605264837726
49,5,292.3273161037393,0.6949747463702698,3318.835621777041
50,2,404.793780281692,0.2501638456661568,11889.792702690509
51,1,389.8290762092105,0.44109692031427156,6906.209289388048
52,7,89.43472572489775,0.6292960668878982,12766.346678929322
53,3,472.7724582963596,0.7000239683925181,10749.574423411586
54,3,325.27999592610587,0.6071836660243766,9240.678917798712
55,3,453.31569524397867,0.3195482250149131,20321.406832903147
56,5,154.6968767390498,0.5550380868745006,14172.798158007952
57,3,4.2599249994526165,0.6440309685609011,12368.00634189098
58,2,421.598201321351,0.5263530813075863,14225.485554479772
59,8,23.973869809811607,0.39870953506120316,14812.094520637711
60,4,367.9581266107947,0.5433149702967868,5061.161962617999
61,1,431.16033263137854,0.5206274619135411,19614.232469598122
62,8,374.7295037898558,0.4905536362575272,14367.075764666417
63,8,306.518931565418,0.4867945787403647,2867.2528071521374
64,3,23.42738309969572,0.35248821795056334,21245.450139656354
65,2,411.392137418654,0.740851304402226,18036.086998361243
66,1,471.9683083093337,0.31475415340639695,16220.864120593305
67,6,477.4156831652933,0.6554609914967987,20299.762397451224
68,2,372.16322478087943,0.29954480662088645,6578.767018547887
69,4,171.24434800783516,0.7334102357343371,8331.293851524666
70,5,374.2696901243228,0.38341423077679393,10554.972438145218
71,8,366.76066526918726,0.6933427997766235,12078.805489676304
72,4,10.309527373443128,0.3210002089278637,14486.842678718478
73,1,197.9674896964723,0.3767141315543461,14433.64086925958
74,8,311.73232838442175,0.7485793577166133,6253.271077073386
75,4,408.4284174062121,0.7297682887855329,11257.312927472418
76,5,34.61677131640953,0.2973740101373253,11155.696527989006
77,5,297.17229581824347,0.6955153214515548,20031.17289651239
78,5,107.26240200451532,0.6309168714767502,6532.859607986
79,6,323.629693023312,0.6319078253228756,13004.958353994452
80,5,439.141920661475,0.6492518229708915,21723.994238785053
