job_id,group_id,p_times,s_fracs,d_dates
1,3,224.59156821461224,0.6563395166986389,987.8954428855199
2,1,24.743385432152134,0.29296484825343305,7962.233371356533
3,8,416.3480784759723,0.7199046316565427,12666.25160793152
4,4,306.5277375141885,0.3834585840958639,13095.320233419701
5,4,173.0045491872823,0.5166117338141196,10276.857280438377
6,1,406.9976196781922,0.5558790404803876,1038.4445649874028
7,3,242.494165069748,0.5608411311073906,6291.627953036861
8,5,99.7875498339865,0.519916920678075,4034.2945063443112
9,7,415.29821175201107,0.6145360889580269,4555.010007251713
10,2,478.4753123552196,0.6559028493744439,2653.717375005927
11,8,37.6423150388027,0.3087953022572088,9977.973684199253
12,4,321.26275431167227,0.4402254970847433,16167.568447397143
13,7,367.3274874634687,0.2744553006651349,5856.464042959595
14,1,112.39285236395476,0.28381401925873684,15793.774534730544
15,1,160.10706410400937,0.5916697500153709,3910.5478652719216
16,4,283.98199732266744,0.4291156350218829,9169.439528404226
17,1,243.45908592186115,0.4112338802156451,5431.916864212375
18,2,139.62068413532026,0.3890517502569286,8237.993900641066
19,3,273.8091699459194,0.40977140172049786,6316.856852292035
20,4,194.76063927832737,0.3302501575004457,7183.979947004905
21,3,97.3019541701382,0.28889293008543676,18222.906015725737
22,3,65.69268773511365,0.42555980555180967,5672.260680507545
23,4,192.76598908418546,0.542462947639806,15116.967065288347
24,3,31.623672846611914,0.43221312700597386,6797.496807014629
25,7,252.73615184008935,0.36379606929391123,19229.94636792352
26,8,215.19426924481397,0.7431644694559301,11943.160133295689
27,7,39.92826852154348,0.4391453402641172,1043.949374261234
28,6,197.90431868293217,0.6199238629885784,19257.7691741187
29,6,335.20731854417284,0.2777279638216873,7755.193899893683
30,6,32.731067277209654,0.4233279585029769,834.4280041931238
31,4,284.4914107934793,0.30221353217414876,14922.6923312606
32,5,430.7257844151064,0.38704004853244794,4020.6222548155674
33,3,465.2446848209859,0.3149302772337614,1176.6400356007514
34,5,7.451069979370348,0.5258667004544937,4984.363502226164
35,1,423.122305403056,0.585376863479663,14504.814995248478
36,8,126.45496415773883,0.5339005651669684,5273.340213818379
37,1,485.589096078282,0.2841689506314223,4258.386699091105
38,6,145.54892902415207,0.4147512487003141,19689.760604816023
39,5,231.61021467651918,0.5407927192592981,19747.11818829925
40,1,309.28164815517715,0.740610220587927,2416.260429500063
41,7,373.7700455402902,0.43633347568776915,2624.992088103944
42,3,30.09349553017189,0.7100662451398702,5674.835036979408
43,8,225.9397836105326,0.3764749489304656,248.40453264622198
44,7,44.591042800662414,0.6652317285440377,3783.9019521252217
45,8,11.8017678721965,0.5183666856023411,4658.5186846127035
46,3,17.342748457361374,0.41206372351183684,952.9062041978802
47,7,101.90078995065832,0.7307798022513119,16697.0219685029
48,1,170.51981970085632,0.5835186891234316,18337.22364173484
49,3,483.4326710664856,0.6282412513535227,5329.748882873909
50,6,69.16282906213351,0.6416396329365912,4105.211615180947
51,1,72.9055196011894,0.5664316377659409,3225.9001063703017
52,6,404.0643970414138,0.3357086047580369,11202.187187698895
53,5,254.30423768956973,0.39501958465812204,11869.507646130955
54,6,362.6457334355052,0.700468095121109,864.2070681163559
55,7,457.67133114156326,0.47300987280760437,11551.278324004485
56,1,265.00980038269614,0.6015285338601012,14312.236843484325
57,6,367.4959072877862,0.6687632583956584,18906.44733653933
58,7,120.92105390035489,0.4064601697935545,18179.624401055153
59,3,86.67122931558092,0.33907526899782353,8888.694840770168
60,5,371.86413191735517,0.7485697026630285,3695.8222894912665
61,5,54.93473282053772,0.38362284370781546,13697.999646354076
62,1,432.9277856696946,0.3359155512562511,13277.344004118464
63,4,144.7548643615377,0.7331360545163949,1208.8492205050202
64,5,157.3228695067081,0.3193504479069549,11853.1885681028
65,1,400.3693112363799,0.615853920262522,16707.66220326941
66,7,392.4409038501045,0.2653373387635998,10429.570203157968
67,6,491.6994866000853,0.5063707168875468,9791.650647374423
68,2,382.04502371431255,0.2708822497983553,16764.010076147722
69,5,480.2642761218794,0.6396167763287368,12842.166399455442
70,4,389.49975530551916,0.7368142363261168,9539.403676000788
71,1,356.57212344834676,0.504544132721576,1854.1797500708633
72,4,31.75444498045949,0.5408468345548517,9217.84073830903
73,5,382.84773060564106,0.5870047661617176,3375.031424924718
74,5,151.34270117143845,0.4234225418712898,5830.894513983085
75,3,453.79857109528217,0.2684319691317059,1858.3402211347977
76,3,270.02765094497005,0.4413918014994475,10391.412043457027
77,6,117.75944574952719,0.3311479954791887,10680.118030504073
78,8,247.0537785458545,0.3636853237848882,8724.164614543388
79,3,380.3901646415585,0.7118963415491424,12558.133143193389
80,6,136.09148940610518,0.5335679486591398,12574.074072164976
