job_id,group_id,p_times,s_fracs,d_dates
1,6,2.2187263865269804,0.5904401707895324,8754.562874388244
2,4,29.818464721148928,0.582758241373546,2050.253049861739
3,3,290.14526983515594,0.6761571441531387,20641.397648761435
4,4,21.909278599948408,0.4919035985676876,4060.246470436056
5,7,243.0095576588174,0.2522051159047389,4598.767367477991
6,4,499.5602718289419,0.3462870225533617,8907.90369184057
7,1,459.51305556854896,0.36951936582625045,6393.675104160056
8,4,330.5762499945907,0.32035120011524826,17997.075138333843
9,6,175.0600715580101,0.5158234569803437,19442.769638559286
10,4,207.789534103811,0.7263243064189187,9950.086948077913
11,2,302.46943637391735,0.5285314773602118,13803.617653262858
12,8,484.3194673293778,0.3393503328402606,14854.57458255732
13,7,150.12677264402436,0.2751229689358641,5944.933288608856
14,2,148.5980133984858,0.329561550674673,2017.905824971259
15,8,298.33505535793836,0.6747511630561422,5969.997845496944
16,2,222.9546576783729,0.7031989080000527,18710.367486053463
17,6,461.85036488482217,0.6307721126361268,15404.320582826322
18,4,15.88049721377023,0.569693997070273,4523.375040174338
19,2,457.1513775502536,0.5046330216830055,11547.753289187569
20,5,148.23741663302414,0.4012432959812218,9792.01488734207
21,3,265.5450360399136,0.6088210857586474,7657.627892201218
22,5,125.38669865604338,0.37560546565639025,17117.193233706905
23,8,168.33097446578898,0.7061605967520992,10123.793182877705
24,5,249.976917947954,0.3436828788755293,10856.257259279377
25,5,76.23964182268932,0.34202817416013354,9130.672923843014
26,8,312.3129293647639,0.2767962653906403,11217.914013182304
27,4,26.724843183752007,0.5541115087607281,3986.3260295812224
28,5,461.1504381302095,0.6816472656048334,14853.331425722883
29,3,321.7827914753193,0.3796566749047009,14616.155488238388
30,7,460.82857484071775,0.5054015952789447,12091.541373228882
31,4,395.2580730188905,0.48745903923390166,8265.307167908546
32,2,128.0194017190289,0.32316220125391254,7086.319916158816
33,4,349.9790307688988,0.6517201724239904,20498.804580673044
34,8,28.622217527597908,0.6339632809222048,3730.385663287725
35,1,108.84419593216266,0.6147971173476561,15672.217222000801
36,6,56.086263639442436,0.44094879925193053,19302.384405232588
37,6,274.58215076949995,0.39374134682804623,15167.44586673484
38,5,24.17595274527439,0.7180542419701621,13995.095387317724
39,2,198.67139654006607,0.562856560535882,5037.385079452485
40,8,358.8764686572752,0.4642079769963472,4614.833964209751
41,1,262.1739807413072,0.5070530912342596,1086.3399109525844
42,3,3.4201648354357763,0.2693063088674904,14720.757277788587
43,8,352.75362751526995,0.5036905403473089,18107.36818434853
44,6,323.11120731907016,0.3960635065711458,3374.3957237094132
45,5,353.37990746485633,0.5304830374907126,18820.113024312854
46,2,340.31290931172464,0.5400086944009168,4157.851844537874
47,3,452.6351397066959,0.4548695731735972,20202.980649828343
48,2,358.3033422479868,0.48022562680833514,6980.0794873461855
49,8,80.991026161205,0.6223643862442346,8239.719574040972
50,4,85.07008981214098,0.633414447303848,5944.852541297063
51,6,250.25414014335047,0.6852857791164979,8289.087499881542
52,1,169.5039766648807,0.27498435940135146,13980.293720916668
53,5,331.288235321983,0.639207087352053,12383.550669688831
54,1,272.3044497453,0.3757897663585547,521.2992665673702
55,6,336.2931890456952,0.7111785653888656,17371.16731797288
56,2,32.37767633493659,0.607649177207233,317.55559936728565
57,4,72.04678813568448,0.5764454148561177,2106.93766960011
58,1,385.32692626180256,0.7281075407620136,9474.839524720184
59,2,247.17371649761887,0.6500088055403339,13787.316836565813
60,7,330.11640519112666,0.39553045315235774,15168.436934164143
61,4,197.91164052682439,0.6408201611410593,12897.788214691947
62,3,411.41815005065445,0.5554325351551115,13752.588546022313
63,6,344.0709149223522,0.5722740512072726,2371.7940210017605
64,3,214.55591342500125,0.34212530147293957,2663.725661176284
65,4,187.95274797827219,0.5687387753858373,676.0360027143099
66,1,393.3529403390014,0.4447619211252513,13367.258643940024
67,7,377.97185309640275,0.6193737860334876,16184.74483445193
68,6,420.6762411093964,0.7320848461690352,1797.107749536569
69,4,391.5793403468931,0.4946381551547388,14358.14591084873
70,6,68.7094271399506,0.32057589170017753,1367.5127222405333
71,3,497.16582860627847,0.26209643033445124,17760.81510973212
72,3,441.8528999163268,0.5047666505944266,1327.7881118038385
73,4,177.6785776180451,0.45702136548323946,5524.862402199756
74,3,233.03393823068262,0.5242047885962059,18582.346602215453
75,8,216.92189712827673,0.5200776989720421,2610.799342323097
76,1,315.92303557136285,0.5927361516755631,17153.202906773422
77,6,82.26826284748184,0.5227312493548406,8708.387382101748
78,1,261.8408637881985,0.3215462116066713,6509.042980009539
79,6,36.97031375520599,0.6916427851585936,1909.8186646725287
80,3,257.57234965146523,0.43796443845999705,12245.007221601596
