,goalvalues,timestamps
0,8063.289259261524,0.0
1,7957.623436136884,0.02560710906982422
2,7811.580427610526,0.10141634941101074
3,7654.451824688134,0.19644904136657715
4,7334.76649722358,0.6261951923370361
5,7057.391280059928,0.7120981216430664
6,6871.218863155125,0.7438180446624756
7,6741.934720855483,0.8406431674957275
8,6617.9975848515605,0.9215002059936523
9,6352.208284702814,0.9950740337371826
10,6311.44240801569,1.0840392112731934
11,6234.623797161708,1.4490013122558594
12,6092.188854722182,2.511489152908325
13,5701.977047771776,3.4797749519348145
14,5607.450388038946,4.47963809967041
15,5513.354159219547,6.328833103179932
