,goalvalues,timestamps
0,8063.289259261524,0.0
1,7957.623436136884,0.041780948638916016
2,7811.580427610526,0.1616191864013672
3,7654.451824688134,0.43975019454956055
4,7334.76649722358,1.191176176071167
5,7057.391280059928,1.3944380283355713
6,6871.218863155125,1.445190191268921
7,6741.934720855483,1.656292200088501
8,6617.9975848515605,1.8405110836029053
9,6352.208284702814,1.9535191059112549
10,6311.44240801569,2.131190061569214
11,6234.623797161708,2.6459503173828125
12,6092.188854722182,3.8907110691070557
13,5701.977047771776,5.046143054962158
14,5607.450388038946,6.16015100479126
15,5513.354159219547,8.268962144851685
16,5447.811135954515,10.902160167694092
17,5220.1203140490325,14.722088098526001
18,5083.502919879036,18.804591178894043
19,5001.671694362427,23.454137086868286
20,4719.327283251943,27.638241052627563
21,4608.351374567195,31.607880115509033
22,4426.666890974775,35.75499200820923
23,4278.981212747833,39.96354293823242
24,4207.048331449063,44.38207817077637
25,4013.054159080946,49.127923250198364
