,goalvalues,timestamps
0,9216.893293142075,0.0
1,9044.53597741087,0.41983699798583984
2,8805.460535466289,0.4703230857849121
3,8549.199861443642,0.6368191242218018
4,8310.124419499069,0.7084312438964844
5,8254.535938562094,0.7300331592559814
6,8153.241364186568,2.132695198059082
7,7999.579725817963,2.5839970111846924
8,7548.521124503928,3.8045740127563477
9,7288.3952387701975,4.973847150802612
10,7214.194718879346,6.352745056152344
11,7108.330772117708,7.765745162963867
12,6963.157762585459,9.12122130393982
13,6839.202854850086,11.480512142181396
14,6738.600941284891,13.34880805015564
15,6616.943741372033,15.100635290145874
