,goalvalues,timestamps
0,8714.132915826598,0.0
1,8474.869717360645,0.030521154403686523
2,8115.642799226025,0.7752020359039307
3,7811.314489725035,1.441713809967041
4,7539.436408424695,2.659743070602417
5,7302.726915208801,4.239472150802612
6,7105.826527590365,5.834740877151489
7,7021.506524415814,7.68655800819397
8,6892.454686380235,9.941411972045898
9,6715.992043930313,12.133623123168945
10,6520.562441727725,13.797274112701416
11,6364.3912769166745,15.77095079421997
12,6187.567673538044,17.75738286972046
13,6009.433634804136,19.818760871887207
14,5803.739926498663,21.753543853759766
15,5739.2982475944045,23.80414581298828
16,5601.615777057912,26.564120054244995
17,5395.961879112761,29.394996881484985
18,5305.018990121131,32.47021412849426
19,5163.2036896573445,35.773029088974
20,5039.6606057560675,39.476113080978394
21,4844.633480203109,43.56263709068298
22,4765.240504806707,49.66468596458435
23,4749.6607372927065,51.89818811416626
24,4656.138260984546,63.10124588012695
25,26215.645687299835,68.3657021522522
