,goalvalues,timestamps
0,9231.976761906943,0.0
1,8906.617713877833,0.11128401756286621
2,8463.80814593338,0.19388103485107422
3,8327.180884725985,0.7765178680419922
4,7928.237790003568,1.4170269966125488
5,7788.5541600195975,2.007267713546753
6,7679.144433884907,2.9819469451904297
7,7463.956420300867,3.817336082458496
8,7299.955893080329,4.623755931854248
9,7035.527139825364,5.2597949504852295
10,6764.1206718715075,6.454196929931641
11,6718.816435688099,8.021359920501709
12,6568.563819413768,9.365017175674438
13,6492.394130841316,11.112826824188232
14,6298.983743539637,12.641311883926392
15,6052.365344643531,15.311632871627808
16,6038.644601278047,17.676037788391113
17,5912.742412500007,20.568936824798584
18,5827.708711046598,23.5977840423584
19,5793.762190009173,27.82660412788391
20,5646.83066343379,32.497313022613525
21,5531.653264157217,37.57046890258789
22,5449.1385662203575,41.78785991668701
23,5325.980929139445,46.44362497329712
24,5262.655906631018,51.103686809539795
25,5237.958152342871,56.18907284736633
26,5154.348752701571,58.268675088882446
27,5129.175363572791,70.5594470500946
28,5092.631536431416,76.1628348827362
29,4948.518544268914,78.8213140964508
30,4835.61601261485,82.62915992736816
31,4778.450675063421,91.65914607048035
32,4756.558929474368,97.5689218044281
33,4661.222556593726,102.03039193153381
34,4626.831425141161,104.62303113937378
35,4576.833759641035,115.47353196144104
36,4500.208150121613,117.83387017250061
37,4467.0583425208715,125.54517388343811
38,4453.465535945503,128.14947509765625
39,4439.954410025526,140.29894495010376
40,4429.511844199129,140.995502948761
41,4423.798306297639,154.84385299682617
42,4423.798306297639,156.77764201164246
43,4423.798306297639,164.7817931175232
44,5615.368834262912,172.51391577720642
45,9547.853076571988,180.31581807136536
46,10368.697443878562,188.0917580127716
47,11897.526289557878,195.86321997642517
48,11897.526289557878,203.63235306739807
49,12383.421339688986,211.4124858379364
50,27852.770560143737,225.45384812355042
