,goalvalues,timestamps
0,7994.124223039078,0.0
1,7345.0532190079175,0.3993861675262451
2,6936.385693922093,1.866394281387329
3,6755.087919653219,2.717846155166626
4,6701.4007939859985,3.50311017036438
5,6468.739735806474,4.779168128967285
6,6329.569085999359,6.0389392375946045
7,6135.728256106489,7.405198097229004
8,5985.072709809658,9.976348161697388
9,5668.806334411187,12.328360080718994
10,5576.373305072244,15.879834175109863
11,5472.9692257759525,19.61295509338379
12,5393.1783897717105,23.583441972732544
13,5327.229613440835,26.959195137023926
14,5237.21015234946,31.325061082839966
15,5215.951973556195,36.1574981212616
16,5157.224411139749,37.16490292549133
17,5107.426491820934,49.36114311218262
18,4968.594750069653,54.38360023498535
19,4895.424266215714,61.95628118515015
20,4858.625371879736,65.83239912986755
21,26060.49841766031,70.77286505699158
22,25874.240957986403,79.58691215515137
23,25811.48312385256,79.69108414649963
24,23298.132869749767,80.33372020721436
25,22962.021128374163,80.64010405540466
