,goalvalues,timestamps
0,7764.745480066114,0.0
1,7657.90813067821,0.23593902587890625
2,7500.443007909096,0.8655023574829102
3,7391.964111551351,0.8911700248718262
4,7346.50417764813,0.9699482917785645
5,7015.853112886136,1.1840901374816895
6,6767.355725681191,1.2345201969146729
7,6658.894600884938,1.7038891315460205
8,6445.455620109238,2.1139001846313477
9,6300.071009725958,2.573171377182007
10,6109.3334562979,3.3080530166625977
11,5972.5963035129025,5.249020338058472
12,5664.4150120928025,6.483389139175415
13,5511.88627380057,7.718801259994507
14,5254.61635031458,10.917801141738892
15,5046.0023553791325,12.55678915977478
16,4906.284496090397,15.434364318847656
17,4803.651416726156,18.319432258605957
18,4758.640476438486,22.07807421684265
19,4715.626643968648,26.406723260879517
20,4677.293948401133,27.65133023262024
21,4639.515996444163,36.39296507835388
22,4553.261058665761,41.82992911338806
23,4514.3162609691535,47.146629095077515
24,4481.243021352834,53.60575222969055
25,4452.6231747287975,56.19574022293091
26,4450.426969512566,61.34851813316345
27,4376.078103857614,67.76963925361633
28,4341.71879807641,69.441082239151
29,4320.740479385753,74.63001322746277
30,4275.72953909808,81.52454805374146
31,4237.620143915167,87.26156210899353
32,4194.8099861769915,87.62138319015503
33,4156.208834533903,93.80962824821472
34,4118.430882576937,98.50890612602234
35,4083.6348604776285,101.01815915107727
36,3977.1122214888856,110.54861211776733
37,3872.334599959753,111.90790510177612
38,3700.190638284388,118.5956392288208
39,3699.3160805364832,123.91216111183167
40,3630.4507922367957,124.9641809463501
41,3547.6618999921557,140.12063312530518
42,3470.176476937366,148.18893313407898
43,3413.7971093837186,156.26885199546814
44,3381.4971203522427,157.79035425186157
45,3367.543397573125,170.1517162322998
46,3355.521611319079,183.1992073059082
47,3304.177344945121,188.7330071926117
48,3287.9639545405516,197.87640404701233
49,3282.654886389144,210.7442901134491
50,3214.9973964699457,215.25416326522827
