,goalvalues,timestamps
0,7495.97627815454,0.0
1,7238.6687303158615,0.05412721633911133
2,6960.107541349196,0.13141298294067383
3,6882.98388473854,0.15648317337036133
4,6766.347014662748,0.4196200370788574
5,6594.172972846853,0.8028080463409424
6,6427.736483181416,0.9142611026763916
7,6359.7249679891975,1.7058610916137695
8,6118.010681462056,1.756695032119751
9,5999.906382308927,1.8036279678344727
10,5788.471762100391,2.0825459957122803
11,5565.9843937182595,3.1175739765167236
12,5446.60635551775,3.167910099029541
13,5338.850065893257,4.045753002166748
14,5260.217448686457,5.67467999458313
15,5068.004336130187,9.102800130844116
