,goalvalues,timestamps
0,7495.97627815454,0.0
1,7238.6687303158615,0.1743481159210205
2,6960.107541349196,0.364609956741333
3,6882.98388473854,0.43003392219543457
4,6766.347014662748,0.9128198623657227
5,6594.172972846853,1.3495800495147705
6,6427.736483181416,1.491595983505249
7,6359.7249679891975,2.3451671600341797
8,6118.010681462056,2.395624876022339
9,5999.906382308927,2.4450509548187256
10,5788.471762100391,2.712292194366455
11,5565.9843937182595,3.8844480514526367
12,5446.60635551775,3.9490139484405518
13,5338.850065893257,5.21717095375061
14,5260.217448686457,7.1268699169158936
15,5068.004336130187,11.147171020507812
16,4992.460480578957,13.268613815307617
17,4942.547441815321,15.304308891296387
18,4900.976962943307,22.39657187461853
19,4866.628463219682,30.114975929260254
20,4842.003647307301,33.81413984298706
21,4822.366059503434,40.189146757125854
22,4727.475823170673,44.453943967819214
23,4705.44770202156,55.130170822143555
24,4690.527657752851,56.046133041381836
25,4686.0365465366685,70.00091791152954
26,4686.0365465366685,70.03585410118103
27,4686.0365465366685,82.34717392921448
28,5303.189861661671,91.65938901901245
29,12298.867273385154,101.72411799430847
30,13272.160864195497,113.03353595733643
31,13697.657087348462,122.56063485145569
32,14129.504530315278,131.89444208145142
33,14469.27297139037,141.5486340522766
34,15078.94082351222,151.12295818328857
35,24005.28769452161,165.66049885749817
36,24216.450090396076,175.62110114097595
37,24360.485797600904,185.52145504951477
38,24413.90100568892,195.32886695861816
39,24413.90100568892,204.45742893218994
40,24413.90100568892,214.2798159122467
41,24413.90100568892,223.95378613471985
42,24413.90100568892,233.5601680278778
43,24413.90100568892,242.89485478401184
44,24413.90100568892,252.30404615402222
45,24413.90100568892,262.32817101478577
46,24413.90100568892,271.21100902557373
47,24413.90100568892,281.4963037967682
48,24413.90100568892,290.74234795570374
49,24413.90100568892,300.5603630542755
50,24413.90100568892,310.0247919559479
