,goalvalues,timestamps
0,9237.909468299644,0.0
1,8950.139824800084,0.03782987594604492
2,8762.540519447091,0.0934751033782959
3,8569.037629018516,0.1642928123474121
4,8442.185745548017,0.20625901222229004
5,8206.436071624947,0.8250749111175537
6,8010.35182220089,1.2380530834197998
7,7897.818286280046,1.6831209659576416
8,7889.128261826674,2.0846478939056396
9,7764.749773279131,2.7421607971191406
10,7505.317842163688,3.554236888885498
11,7252.988054748086,4.387173175811768
12,7238.131254123535,4.987679958343506
13,7127.769644150176,5.881968975067139
14,6943.355459521019,6.533797025680542
15,6876.469550473394,6.925917863845825
